crop,date,gmb_price,private_buyer_price,export_price_usd
Cotton,2025-06-11,747.0,684.0,852.0
Cotton,2025-06-12,271.0,307.0,297.0
Cotton,2025-06-13,578.0,646.0,766.0
Cotton,2025-06-14,286.0,319.0,365.0
Cotton,2025-06-15,462.0,414.0,473.0
Cotton,2025-06-16,591.0,697.0,656.0
Cotton,2025-06-17,216.0,276.0,272.0
Cotton,2025-06-18,655.0,744.0,778.0
Cotton,2025-06-19,805.0,869.0,778.0
Cotton,2025-06-20,526.0,626.0,571.0
Cotton,2025-06-21,355.0,366.0,376.0
Cotton,2025-06-22,723.0,833.0,893.0
Cotton,2025-06-23,373.0,358.0,471.0
Cotton,2025-06-24,433.0,454.0,504.0
Cotton,2025-06-25,342.0,404.0,439.0
Cotton,2025-06-26,380.0,447.0,389.0
Cotton,2025-06-27,692.0,821.0,862.0
Cotton,2025-06-28,570.0,519.0,587.0
Cotton,2025-06-29,556.0,525.0,649.0
Cotton,2025-06-30,412.0,501.0,452.0
Cotton,2025-07-01,464.0,529.0,601.0
Cotton,2025-07-02,523.0,564.0,570.0
Cotton,2025-07-03,516.0,551.0,494.0
Cotton,2025-07-04,237.0,236.0,253.0
Cotton,2025-07-05,644.0,716.0,863.0
Cotton,2025-07-06,562.0,593.0,640.0
Cotton,2025-07-07,633.0,631.0,847.0
Cotton,2025-07-08,272.0,305.0,323.0
Cotton,2025-07-09,491.0,530.0,515.0
Cotton,2025-07-10,451.0,451.0,454.0
Cotton,2025-07-11,716.0,763.0,872.0
Cotton,2025-07-12,447.0,489.0,551.0
Cotton,2025-07-13,577.0,644.0,712.0
Cotton,2025-07-14,708.0,721.0,841.0
Cotton,2025-07-15,597.0,684.0,651.0
Cotton,2025-07-16,219.0,226.0,276.0
Cotton,2025-07-17,556.0,590.0,645.0
Cotton,2025-07-18,242.0,269.0,236.0
Cotton,2025-07-19,253.0,304.0,326.0
Cotton,2025-07-20,744.0,753.0,839.0
Cotton,2025-07-21,615.0,655.0,732.0
Cotton,2025-07-22,550.0,590.0,650.0
Cotton,2025-07-23,588.0,656.0,665.0
Cotton,2025-07-24,311.0,376.0,406.0
Cotton,2025-07-25,762.0,821.0,831.0
Cotton,2025-07-26,256.0,245.0,287.0
Cotton,2025-07-27,609.0,716.0,694.0
Cotton,2025-07-28,400.0,432.0,389.0
Cotton,2025-07-29,198.0,220.0,278.0
Cotton,2025-07-30,522.0,627.0,608.0
Cotton,2025-07-31,423.0,452.0,488.0
Cotton,2025-08-01,537.0,505.0,595.0
Cotton,2025-08-02,757.0,908.0,907.0
Cotton,2025-08-03,236.0,222.0,266.0
Cotton,2025-08-04,274.0,257.0,268.0
Cotton,2025-08-05,302.0,313.0,339.0
Cotton,2025-08-06,497.0,488.0,584.0
Cotton,2025-08-07,381.0,400.0,391.0
Cotton,2025-08-08,307.0,285.0,307.0
Cotton,2025-08-09,331.0,375.0,358.0
Cotton,2025-08-10,249.0,285.0,267.0
Cotton,2025-08-11,362.0,395.0,431.0
Cotton,2025-08-12,642.0,687.0,754.0
Cotton,2025-08-13,427.0,448.0,476.0
Cotton,2025-08-14,337.0,360.0,327.0
Cotton,2025-08-15,690.0,701.0,865.0
Cotton,2025-08-16,544.0,610.0,769.0
Cotton,2025-08-17,635.0,609.0,621.0
Cotton,2025-08-18,348.0,369.0,387.0
Cotton,2025-08-19,526.0,629.0,575.0
Cotton,2025-08-20,432.0,512.0,487.0
Cotton,2025-08-21,832.0,844.0,807.0
Cotton,2025-08-22,584.0,554.0,650.0
Cotton,2025-08-23,725.0,792.0,870.0
Cotton,2025-08-24,748.0,833.0,943.0
Cotton,2025-08-25,680.0,589.0,684.0
Cotton,2025-08-26,351.0,371.0,447.0
Cotton,2025-08-27,263.0,282.0,270.0
Cotton,2025-08-28,361.0,401.0,444.0
Cotton,2025-08-29,777.0,779.0,905.0
Cotton,2025-08-30,739.0,653.0,884.0
Cotton,2025-08-31,513.0,475.0,542.0
Cotton,2025-09-01,348.0,356.0,451.0
Cotton,2025-09-02,198.0,204.0,242.0
Cotton,2025-09-03,336.0,378.0,422.0
Cotton,2025-09-04,255.0,276.0,352.0
Cotton,2025-09-05,447.0,443.0,503.0
Cotton,2025-09-06,222.0,261.0,274.0
Cotton,2025-09-07,293.0,338.0,316.0
Cotton,2025-09-08,628.0,665.0,655.0
Cotton,2025-09-09,595.0,693.0,696.0
Cotton,2025-09-10,292.0,292.0,359.0
Cotton,2025-09-11,477.0,467.0,494.0
Cotton,2025-09-12,603.0,536.0,597.0
Cotton,2025-09-13,660.0,844.0,835.0
Cotton,2025-09-14,428.0,456.0,486.0
Cotton,2025-09-15,764.0,817.0,906.0
Cotton,2025-09-16,363.0,377.0,437.0
Cotton,2025-09-17,397.0,451.0,432.0
Cotton,2025-09-18,241.0,249.0,288.0
Cotton,2025-09-19,768.0,822.0,922.0
Cotton,2025-09-20,249.0,309.0,315.0
Cotton,2025-09-21,196.0,233.0,256.0
Cotton,2025-09-22,675.0,833.0,821.0
Cotton,2025-09-23,630.0,606.0,796.0
Cotton,2025-09-24,260.0,316.0,325.0
Cotton,2025-09-25,705.0,734.0,897.0
Cotton,2025-09-26,238.0,223.0,278.0
Cotton,2025-09-27,288.0,332.0,324.0
Cotton,2025-09-28,687.0,735.0,828.0
Cotton,2025-09-29,437.0,450.0,503.0
Cotton,2025-09-30,289.0,285.0,289.0
Cotton,2025-10-01,236.0,243.0,245.0
Cotton,2025-10-02,673.0,880.0,873.0
Cotton,2025-10-03,321.0,354.0,350.0
Cotton,2025-10-04,667.0,731.0,737.0
Cotton,2025-10-05,309.0,385.0,334.0
Cotton,2025-10-06,459.0,536.0,593.0
Cotton,2025-10-07,713.0,748.0,840.0
Cotton,2025-10-08,572.0,656.0,745.0
Cotton,2025-10-09,392.0,449.0,525.0
Cotton,2025-10-10,233.0,250.0,285.0
Cotton,2025-10-11,798.0,819.0,805.0
Cotton,2025-10-12,555.0,619.0,652.0
Cotton,2025-10-13,323.0,328.0,318.0
Cotton,2025-10-14,295.0,372.0,345.0
Cotton,2025-10-15,405.0,387.0,372.0
Cotton,2025-10-16,342.0,361.0,379.0
Cotton,2025-10-17,521.0,578.0,700.0
Cotton,2025-10-18,492.0,488.0,509.0
Cotton,2025-10-19,595.0,632.0,777.0
Cotton,2025-10-20,521.0,580.0,550.0
Cotton,2025-10-21,558.0,667.0,697.0
Cotton,2025-10-22,710.0,854.0,807.0
Cotton,2025-10-23,354.0,311.0,419.0
Cotton,2025-10-24,308.0,295.0,320.0
Cotton,2025-10-25,336.0,342.0,395.0
Cotton,2025-10-26,191.0,204.0,236.0
Cotton,2025-10-27,742.0,697.0,808.0
Cotton,2025-10-28,633.0,696.0,765.0
Cotton,2025-10-29,254.0,278.0,334.0
Cotton,2025-10-30,229.0,253.0,250.0
Cotton,2025-10-31,341.0,301.0,377.0
Cotton,2025-11-01,446.0,472.0,460.0
Cotton,2025-11-02,707.0,819.0,795.0
Cotton,2025-11-03,834.0,942.0,913.0
Cotton,2025-11-04,509.0,567.0,624.0
Cotton,2025-11-05,418.0,396.0,459.0
Cotton,2025-11-06,299.0,364.0,321.0
Cotton,2025-11-07,590.0,568.0,636.0
Cotton,2025-11-08,504.0,619.0,695.0
Cotton,2025-11-09,308.0,350.0,403.0
Cotton,2025-11-10,334.0,400.0,475.0
Cotton,2025-11-11,428.0,518.0,525.0
Cotton,2025-11-12,639.0,754.0,762.0
Cotton,2025-11-13,766.0,836.0,801.0
Cotton,2025-11-14,404.0,391.0,447.0
Cotton,2025-11-15,372.0,342.0,437.0
Cotton,2025-11-16,526.0,610.0,609.0
Cotton,2025-11-17,382.0,381.0,511.0
Cotton,2025-11-18,226.0,228.0,261.0
Cotton,2025-11-19,428.0,468.0,499.0
Cotton,2025-11-20,277.0,274.0,271.0
Cotton,2025-11-21,443.0,479.0,544.0
Cotton,2025-11-22,371.0,372.0,465.0
Cotton,2025-11-23,524.0,609.0,628.0
Cotton,2025-11-24,483.0,534.0,577.0
Cotton,2025-11-25,347.0,369.0,445.0
Cotton,2025-11-26,711.0,718.0,888.0
Cotton,2025-11-27,753.0,771.0,880.0
Cotton,2025-11-28,193.0,204.0,254.0
Cotton,2025-11-29,242.0,258.0,264.0
Cotton,2025-11-30,675.0,750.0,890.0
Cotton,2025-12-01,226.0,252.0,279.0
Cotton,2025-12-02,700.0,796.0,743.0
Cotton,2025-12-03,326.0,365.0,448.0
Cotton,2025-12-04,413.0,432.0,465.0
Cotton,2025-12-05,750.0,865.0,880.0
Cotton,2025-12-06,236.0,273.0,244.0
Cotton,2025-12-07,225.0,276.0,294.0
Cotton,2025-12-08,536.0,632.0,663.0
Cotton,2025-12-09,730.0,763.0,782.0
Cotton,2025-12-10,780.0,687.0,730.0
Cotton,2025-12-11,741.0,906.0,866.0
Cotton,2025-12-12,249.0,269.0,292.0
Cotton,2025-12-13,513.0,590.0,558.0
Cotton,2025-12-14,513.0,554.0,590.0
Cotton,2025-12-15,185.0,200.0,212.0
Cotton,2025-12-16,586.0,731.0,796.0
Cotton,2025-12-17,855.0,800.0,906.0
Cotton,2025-12-18,324.0,358.0,383.0
Cotton,2025-12-19,484.0,448.0,466.0
Cotton,2025-12-20,642.0,782.0,671.0
Cotton,2025-12-21,711.0,825.0,888.0
Cotton,2025-12-22,719.0,890.0,784.0
Cotton,2025-12-23,246.0,288.0,285.0
Cotton,2025-12-24,730.0,699.0,896.0
Cotton,2025-12-25,255.0,243.0,272.0
Cotton,2025-12-26,424.0,471.0,480.0
Cotton,2025-12-27,302.0,346.0,399.0
Cotton,2025-12-28,584.0,600.0,653.0
Cotton,2025-12-29,594.0,674.0,613.0
Cotton,2025-12-30,756.0,724.0,881.0
Cotton,2025-12-31,196.0,201.0,256.0
Cotton,2026-01-01,695.0,622.0,752.0
Cotton,2026-01-02,580.0,693.0,639.0
Cotton,2026-01-03,307.0,344.0,322.0
Cotton,2026-01-04,293.0,314.0,332.0
Cotton,2026-01-05,451.0,463.0,539.0
Cotton,2026-01-06,584.0,608.0,798.0
Cotton,2026-01-07,230.0,237.0,295.0
Cotton,2026-01-08,603.0,644.0,617.0
Cotton,2026-01-09,406.0,418.0,440.0
Cotton,2026-01-10,258.0,282.0,305.0
Cotton,2026-01-11,789.0,930.0,864.0
Cotton,2026-01-12,458.0,473.0,495.0
Cotton,2026-01-13,842.0,737.0,802.0
Cotton,2026-01-14,426.0,473.0,472.0
Cotton,2026-01-15,452.0,492.0,487.0
Cotton,2026-01-16,501.0,472.0,577.0
Cotton,2026-01-17,770.0,810.0,846.0
Cotton,2026-01-18,653.0,761.0,926.0
Cotton,2026-01-19,723.0,758.0,835.0
Cotton,2026-01-20,656.0,674.0,797.0
Cotton,2026-01-21,743.0,777.0,759.0
Cotton,2026-01-22,241.0,243.0,241.0
Cotton,2026-01-23,309.0,336.0,360.0
Cotton,2026-01-24,571.0,602.0,589.0
Cotton,2026-01-25,642.0,776.0,806.0
Cotton,2026-01-26,560.0,494.0,636.0
Cotton,2026-01-27,210.0,245.0,236.0
Cotton,2026-01-28,677.0,645.0,682.0
Cotton,2026-01-29,602.0,601.0,662.0
Cotton,2026-01-30,695.0,684.0,805.0
Cotton,2026-01-31,604.0,638.0,745.0
Cotton,2026-02-01,347.0,345.0,383.0
Cotton,2026-02-02,253.0,297.0,315.0
Cotton,2026-02-03,226.0,218.0,291.0
Cotton,2026-02-04,668.0,860.0,942.0
Cotton,2026-02-05,430.0,437.0,493.0
Cotton,2026-02-06,390.0,427.0,422.0
Cotton,2026-02-07,678.0,734.0,886.0
Cotton,2026-02-08,502.0,592.0,630.0
Cotton,2026-02-09,300.0,360.0,335.0
Cotton,2026-02-10,397.0,414.0,517.0
Cotton,2026-02-11,724.0,757.0,710.0
Cotton,2026-02-12,246.0,232.0,245.0
Cotton,2026-02-13,756.0,746.0,942.0
Cotton,2026-02-14,730.0,928.0,889.0
Cotton,2026-02-15,557.0,614.0,555.0
Cotton,2026-02-16,300.0,357.0,329.0
Cotton,2026-02-17,409.0,470.0,452.0
Cotton,2026-02-18,660.0,724.0,884.0
Cotton,2026-02-19,611.0,627.0,787.0
Cotton,2026-02-20,458.0,461.0,480.0
Cotton,2026-02-21,494.0,553.0,478.0
Cotton,2026-02-22,466.0,549.0,651.0
Cotton,2026-02-23,453.0,462.0,534.0
Cotton,2026-02-24,602.0,659.0,732.0
Cotton,2026-02-25,302.0,323.0,389.0
Cotton,2026-02-26,487.0,546.0,581.0
Cotton,2026-02-27,325.0,337.0,364.0
Cotton,2026-02-28,444.0,443.0,482.0
Cotton,2026-03-01,720.0,846.0,973.0
Cotton,2026-03-02,297.0,294.0,366.0
Cotton,2026-03-03,383.0,436.0,418.0
Cotton,2026-03-04,365.0,385.0,429.0
Cotton,2026-03-05,567.0,623.0,611.0
Cotton,2026-03-06,290.0,321.0,297.0
Cotton,2026-03-07,444.0,481.0,532.0
Cotton,2026-03-08,235.0,217.0,257.0
Cotton,2026-03-09,690.0,688.0,902.0
Cotton,2026-03-10,773.0,772.0,774.0
Cotton,2026-03-11,770.0,890.0,843.0
Cotton,2026-03-12,440.0,433.0,418.0
Cotton,2026-03-13,331.0,319.0,378.0
Cotton,2026-03-14,477.0,469.0,584.0
Cotton,2026-03-15,314.0,300.0,376.0
Cotton,2026-03-16,848.0,868.0,913.0
Cotton,2026-03-17,762.0,839.0,784.0
Cotton,2026-03-18,740.0,805.0,816.0
Cotton,2026-03-19,382.0,422.0,448.0
Cotton,2026-03-20,580.0,652.0,646.0
Cotton,2026-03-21,730.0,792.0,818.0
Cotton,2026-03-22,695.0,764.0,902.0
Cotton,2026-03-23,534.0,514.0,551.0
Cotton,2026-03-24,728.0,791.0,806.0
Cotton,2026-03-25,377.0,359.0,463.0
Cotton,2026-03-26,626.0,750.0,788.0
Cotton,2026-03-27,297.0,327.0,376.0
Cotton,2026-03-28,587.0,666.0,716.0
Cotton,2026-03-29,603.0,590.0,722.0
Cotton,2026-03-30,606.0,618.0,606.0
Cotton,2026-03-31,512.0,591.0,600.0
Cotton,2026-04-01,727.0,787.0,747.0
Cotton,2026-04-02,845.0,907.0,869.0
Cotton,2026-04-03,484.0,565.0,544.0
Cotton,2026-04-04,548.0,557.0,611.0
Tobacco,2025-04-05,669.0,833.0,763.0
Tobacco,2025-04-06,208.0,253.0,249.0
Tobacco,2025-04-07,727.0,691.0,879.0
Tobacco,2025-04-08,282.0,264.0,294.0
Tobacco,2025-04-09,716.0,685.0,820.0
Tobacco,2025-04-10,334.0,350.0,333.0
Tobacco,2025-04-11,353.0,399.0,405.0
Tobacco,2025-04-12,644.0,559.0,682.0
Tobacco,2025-04-13,589.0,586.0,633.0
Tobacco,2025-04-14,461.0,466.0,542.0
Tobacco,2025-04-15,234.0,238.0,269.0
Tobacco,2025-04-16,305.0,329.0,297.0
Tobacco,2025-04-17,415.0,395.0,449.0
Tobacco,2025-04-18,380.0,408.0,412.0
Tobacco,2025-04-19,556.0,606.0,661.0
Tobacco,2025-04-20,257.0,308.0,320.0
Tobacco,2025-04-21,193.0,247.0,266.0
Tobacco,2025-04-22,447.0,455.0,515.0
Tobacco,2025-04-23,421.0,483.0,519.0
Tobacco,2025-04-24,489.0,636.0,569.0
Tobacco,2025-04-25,321.0,346.0,361.0
Tobacco,2025-04-26,665.0,731.0,807.0
Tobacco,2025-04-27,218.0,252.0,216.0
Tobacco,2025-04-28,481.0,460.0,504.0
Tobacco,2025-04-29,741.0,762.0,992.0
Tobacco,2025-04-30,717.0,778.0,902.0
Tobacco,2025-05-01,613.0,614.0,736.0
Tobacco,2025-05-02,772.0,851.0,904.0
Tobacco,2025-05-03,542.0,627.0,670.0
Tobacco,2025-05-04,480.0,618.0,594.0
Tobacco,2025-05-05,429.0,468.0,444.0
Tobacco,2025-05-06,673.0,700.0,788.0
Tobacco,2025-05-07,698.0,736.0,818.0
Tobacco,2025-05-08,260.0,310.0,309.0
Tobacco,2025-05-09,721.0,831.0,750.0
Tobacco,2025-05-10,492.0,496.0,578.0
Tobacco,2025-05-11,461.0,485.0,468.0
Tobacco,2025-05-12,496.0,488.0,561.0
Tobacco,2025-05-13,359.0,361.0,423.0
Tobacco,2025-05-14,631.0,708.0,699.0
Tobacco,2025-05-15,543.0,541.0,619.0
Tobacco,2025-05-16,453.0,525.0,485.0
Tobacco,2025-05-17,381.0,419.0,431.0
Tobacco,2025-05-18,580.0,628.0,608.0
Tobacco,2025-05-19,808.0,833.0,992.0
Tobacco,2025-05-20,670.0,637.0,728.0
Tobacco,2025-05-21,718.0,804.0,844.0
Tobacco,2025-05-22,675.0,772.0,731.0
Tobacco,2025-05-23,643.0,590.0,739.0
Tobacco,2025-05-24,415.0,473.0,475.0
Tobacco,2025-05-25,439.0,510.0,554.0
Tobacco,2025-05-26,510.0,667.0,680.0
Tobacco,2025-05-27,235.0,221.0,259.0
Tobacco,2025-05-28,472.0,563.0,543.0
Tobacco,2025-05-29,267.0,289.0,296.0
Tobacco,2025-05-30,442.0,552.0,492.0
Tobacco,2025-05-31,243.0,239.0,242.0
Tobacco,2025-06-01,421.0,449.0,464.0
Tobacco,2025-06-02,337.0,372.0,367.0
Tobacco,2025-06-03,457.0,487.0,543.0
Tobacco,2025-06-04,552.0,580.0,588.0
Tobacco,2025-06-05,286.0,282.0,331.0
Tobacco,2025-06-06,532.0,598.0,648.0
Tobacco,2025-06-07,522.0,530.0,667.0
Tobacco,2025-06-08,439.0,502.0,493.0
Tobacco,2025-06-09,508.0,519.0,512.0
Tobacco,2025-06-10,808.0,888.0,850.0
Tobacco,2025-06-11,655.0,657.0,681.0
Tobacco,2025-06-12,378.0,488.0,413.0
Tobacco,2025-06-13,460.0,476.0,544.0
Tobacco,2025-06-14,306.0,300.0,341.0
Tobacco,2025-06-15,678.0,729.0,744.0
Tobacco,2025-06-16,433.0,495.0,547.0
Tobacco,2025-06-17,256.0,300.0,296.0
Tobacco,2025-06-18,392.0,440.0,519.0
Tobacco,2025-06-19,467.0,491.0,502.0
Tobacco,2025-06-20,540.0,536.0,647.0
Tobacco,2025-06-21,614.0,668.0,836.0
Tobacco,2025-06-22,447.0,451.0,526.0
Tobacco,2025-06-23,684.0,770.0,848.0
Tobacco,2025-06-24,519.0,575.0,673.0
Tobacco,2025-06-25,552.0,569.0,712.0
Tobacco,2025-06-26,351.0,399.0,410.0
Tobacco,2025-06-27,234.0,251.0,269.0
Tobacco,2025-06-28,540.0,540.0,550.0
Tobacco,2025-06-29,332.0,323.0,382.0
Tobacco,2025-06-30,711.0,799.0,750.0
Tobacco,2025-07-01,585.0,710.0,628.0
Tobacco,2025-07-02,611.0,777.0,724.0
Tobacco,2025-07-03,591.0,617.0,707.0
Tobacco,2025-07-04,698.0,907.0,909.0
Tobacco,2025-07-05,668.0,731.0,863.0
Tobacco,2025-07-06,452.0,429.0,470.0
Tobacco,2025-07-07,610.0,641.0,610.0
Tobacco,2025-07-08,454.0,502.0,589.0
Tobacco,2025-07-09,610.0,780.0,760.0
Tobacco,2025-07-10,600.0,722.0,692.0
Tobacco,2025-07-11,418.0,457.0,476.0
Tobacco,2025-07-12,316.0,386.0,347.0
Tobacco,2025-07-13,530.0,677.0,730.0
Tobacco,2025-07-14,343.0,321.0,429.0
Tobacco,2025-07-15,467.0,532.0,526.0
Tobacco,2025-07-16,451.0,465.0,486.0
Tobacco,2025-07-17,258.0,265.0,337.0
Tobacco,2025-07-18,287.0,291.0,300.0
Tobacco,2025-07-19,579.0,613.0,687.0
Tobacco,2025-07-20,475.0,539.0,594.0
Tobacco,2025-07-21,215.0,208.0,228.0
Tobacco,2025-07-22,576.0,628.0,548.0
Tobacco,2025-07-23,459.0,445.0,555.0
Tobacco,2025-07-24,699.0,616.0,689.0
Tobacco,2025-07-25,720.0,817.0,708.0
Tobacco,2025-07-26,566.0,535.0,644.0
Tobacco,2025-07-27,531.0,576.0,674.0
Tobacco,2025-07-28,515.0,498.0,519.0
Tobacco,2025-07-29,856.0,757.0,974.0
Tobacco,2025-07-30,241.0,271.0,288.0
Tobacco,2025-07-31,721.0,827.0,839.0
Tobacco,2025-08-01,469.0,541.0,547.0
Tobacco,2025-08-02,715.0,643.0,796.0
Tobacco,2025-08-03,775.0,712.0,818.0
Tobacco,2025-08-04,578.0,669.0,655.0
Tobacco,2025-08-05,395.0,433.0,454.0
Tobacco,2025-08-06,476.0,491.0,503.0
Tobacco,2025-08-07,323.0,364.0,334.0
Tobacco,2025-08-08,278.0,272.0,341.0
Tobacco,2025-08-09,607.0,643.0,727.0
Tobacco,2025-08-10,229.0,246.0,305.0
Tobacco,2025-08-11,459.0,568.0,573.0
Tobacco,2025-08-12,478.0,551.0,655.0
Tobacco,2025-08-13,234.0,247.0,262.0
Tobacco,2025-08-14,454.0,503.0,453.0
Tobacco,2025-08-15,540.0,568.0,594.0
Tobacco,2025-08-16,314.0,331.0,390.0
Tobacco,2025-08-17,610.0,640.0,837.0
Tobacco,2025-08-18,559.0,503.0,604.0
Tobacco,2025-08-19,561.0,510.0,561.0
Tobacco,2025-08-20,476.0,526.0,576.0
Tobacco,2025-08-21,699.0,746.0,810.0
Tobacco,2025-08-22,436.0,480.0,432.0
Tobacco,2025-08-23,620.0,609.0,590.0
Tobacco,2025-08-24,463.0,520.0,537.0
Tobacco,2025-08-25,231.0,228.0,240.0
Tobacco,2025-08-26,720.0,771.0,960.0
Tobacco,2025-08-27,378.0,363.0,360.0
Tobacco,2025-08-28,479.0,581.0,608.0
Tobacco,2025-08-29,797.0,751.0,935.0
Tobacco,2025-08-30,605.0,678.0,686.0
Tobacco,2025-08-31,493.0,491.0,506.0
Tobacco,2025-09-01,540.0,553.0,570.0
Tobacco,2025-09-02,549.0,643.0,629.0
Tobacco,2025-09-03,482.0,547.0,544.0
Tobacco,2025-09-04,846.0,904.0,993.0
Tobacco,2025-09-05,473.0,533.0,568.0
Tobacco,2025-09-06,766.0,881.0,811.0
Tobacco,2025-09-07,727.0,786.0,768.0
Tobacco,2025-09-08,725.0,674.0,797.0
Tobacco,2025-09-09,478.0,466.0,465.0
Tobacco,2025-09-10,442.0,416.0,507.0
Tobacco,2025-09-11,812.0,734.0,985.0
Tobacco,2025-09-12,577.0,590.0,651.0
Tobacco,2025-09-13,636.0,709.0,863.0
Tobacco,2025-09-14,583.0,627.0,560.0
Tobacco,2025-09-15,695.0,800.0,878.0
Tobacco,2025-09-16,330.0,323.0,306.0
Tobacco,2025-09-17,776.0,857.0,882.0
Tobacco,2025-09-18,635.0,713.0,800.0
Tobacco,2025-09-19,256.0,258.0,266.0
Tobacco,2025-09-20,211.0,234.0,226.0
Tobacco,2025-09-21,509.0,595.0,540.0
Tobacco,2025-09-22,507.0,582.0,550.0
Tobacco,2025-09-23,672.0,779.0,738.0
Tobacco,2025-09-24,422.0,377.0,407.0
Tobacco,2025-09-25,267.0,238.0,314.0
Tobacco,2025-09-26,424.0,494.0,497.0
Tobacco,2025-09-27,595.0,616.0,582.0
Tobacco,2025-09-28,634.0,671.0,741.0
Tobacco,2025-09-29,345.0,330.0,322.0
Tobacco,2025-09-30,768.0,786.0,755.0
Tobacco,2025-10-01,349.0,412.0,367.0
Tobacco,2025-10-02,667.0,801.0,888.0
Tobacco,2025-10-03,444.0,525.0,529.0
Tobacco,2025-10-04,626.0,603.0,765.0
Tobacco,2025-10-05,345.0,321.0,387.0
Tobacco,2025-10-06,357.0,381.0,454.0
Tobacco,2025-10-07,575.0,548.0,645.0
Tobacco,2025-10-08,606.0,684.0,746.0
Tobacco,2025-10-09,399.0,464.0,440.0
Tobacco,2025-10-10,680.0,683.0,740.0
Tobacco,2025-10-11,259.0,247.0,286.0
Tobacco,2025-10-12,803.0,891.0,893.0
Tobacco,2025-10-13,250.0,226.0,286.0
Tobacco,2025-10-14,229.0,211.0,247.0
Tobacco,2025-10-15,554.0,578.0,637.0
Tobacco,2025-10-16,382.0,402.0,453.0
Tobacco,2025-10-17,376.0,369.0,363.0
Tobacco,2025-10-18,522.0,465.0,585.0
Tobacco,2025-10-19,494.0,610.0,587.0
Tobacco,2025-10-20,401.0,418.0,478.0
Tobacco,2025-10-21,606.0,670.0,587.0
Tobacco,2025-10-22,681.0,644.0,767.0
Tobacco,2025-10-23,261.0,271.0,321.0
Tobacco,2025-10-24,316.0,311.0,367.0
Tobacco,2025-10-25,662.0,731.0,796.0
Tobacco,2025-10-26,239.0,276.0,283.0
Tobacco,2025-10-27,318.0,331.0,351.0
Tobacco,2025-10-28,673.0,656.0,698.0
Tobacco,2025-10-29,779.0,801.0,792.0
Tobacco,2025-10-30,788.0,886.0,939.0
Tobacco,2025-10-31,426.0,426.0,465.0
Tobacco,2025-11-01,719.0,754.0,760.0
Tobacco,2025-11-02,230.0,263.0,287.0
Tobacco,2025-11-03,510.0,677.0,627.0
Tobacco,2025-11-04,714.0,697.0,878.0
Tobacco,2025-11-05,629.0,675.0,642.0
Tobacco,2025-11-06,642.0,578.0,640.0
Tobacco,2025-11-07,709.0,826.0,860.0
Tobacco,2025-11-08,548.0,572.0,566.0
Tobacco,2025-11-09,678.0,723.0,771.0
Tobacco,2025-11-10,313.0,399.0,397.0
Tobacco,2025-11-11,354.0,371.0,424.0
Tobacco,2025-11-12,740.0,802.0,871.0
Tobacco,2025-11-13,749.0,748.0,923.0
Tobacco,2025-11-14,313.0,331.0,379.0
Tobacco,2025-11-15,366.0,418.0,496.0
Tobacco,2025-11-16,583.0,542.0,569.0
Tobacco,2025-11-17,541.0,608.0,675.0
Tobacco,2025-11-18,708.0,683.0,691.0
Tobacco,2025-11-19,489.0,542.0,564.0
Tobacco,2025-11-20,404.0,420.0,524.0
Tobacco,2025-11-21,590.0,631.0,586.0
Tobacco,2025-11-22,347.0,435.0,459.0
Tobacco,2025-11-23,311.0,382.0,378.0
Tobacco,2025-11-24,649.0,682.0,841.0
Tobacco,2025-11-25,634.0,665.0,715.0
Tobacco,2025-11-26,612.0,666.0,809.0
Tobacco,2025-11-27,389.0,434.0,501.0
Tobacco,2025-11-28,455.0,535.0,573.0
Tobacco,2025-11-29,634.0,658.0,755.0
Tobacco,2025-11-30,781.0,709.0,819.0
Tobacco,2025-12-01,525.0,536.0,537.0
Tobacco,2025-12-02,218.0,210.0,270.0
Tobacco,2025-12-03,646.0,689.0,827.0
Tobacco,2025-12-04,354.0,442.0,464.0
Tobacco,2025-12-05,650.0,683.0,698.0
Tobacco,2025-12-06,361.0,346.0,417.0
Tobacco,2025-12-07,344.0,420.0,377.0
Tobacco,2025-12-08,409.0,416.0,488.0
Tobacco,2025-12-09,444.0,493.0,497.0
Tobacco,2025-12-10,225.0,211.0,260.0
Tobacco,2025-12-11,574.0,706.0,778.0
Tobacco,2025-12-12,661.0,754.0,877.0
Tobacco,2025-12-13,418.0,374.0,393.0
Tobacco,2025-12-14,690.0,752.0,839.0
Tobacco,2025-12-15,256.0,318.0,285.0
Tobacco,2025-12-16,613.0,592.0,661.0
Tobacco,2025-12-17,548.0,577.0,608.0
Tobacco,2025-12-18,478.0,488.0,559.0
Tobacco,2025-12-19,205.0,230.0,244.0
Tobacco,2025-12-20,231.0,246.0,232.0
Tobacco,2025-12-21,705.0,891.0,766.0
Tobacco,2025-12-22,659.0,831.0,809.0
Tobacco,2025-12-23,630.0,622.0,791.0
Tobacco,2025-12-24,263.0,234.0,278.0
Tobacco,2025-12-25,620.0,637.0,778.0
Tobacco,2025-12-26,727.0,700.0,772.0
Tobacco,2025-12-27,398.0,475.0,460.0
Tobacco,2025-12-28,448.0,515.0,583.0
Tobacco,2025-12-29,597.0,687.0,715.0
Tobacco,2025-12-30,217.0,227.0,269.0
Tobacco,2025-12-31,670.0,728.0,885.0
Tobacco,2026-01-01,725.0,714.0,727.0
